x_sim, y_sim, e_x_sim, e_y_sim, error_sim, x_real, y_real, e_x_real, e_y_real, error_real,,,
120,156.8575532,97.31330439,156.733656,22.68703392,0.871875,1.485789601,0.707041977,1.484616019,0.164837201,,,
120,155.8575532,120.7510053,176.0979742,20.25434899,0.871875,1.476317379,0.877331523,1.668039145,0.191799398,,,
120,154.8575532,129.2706498,154.9640405,9.271261393,0.871875,1.466845157,0.939232065,1.467853828,0.067364617,,,
120,153.8575532,115.3283475,176.5189715,23.13793885,0.871875,1.457372935,0.837932525,1.672026924,0.217321023,,,
120,152.8575532,115.0827186,177.4938819,25.12226796,0.871875,1.447900712,0.836147877,1.681261492,0.236079819,,,
120,151.8575532,115.7684271,177.4924927,25.98184619,0.871875,1.43842849,0.841129978,1.681248334,0.244758519,,,
120,150.8575532,132.3671045,162.5488003,17.01853499,0.871875,1.428956268,0.961729744,1.539698359,0.142610258,,,
120,149.8575532,115.410226,175.6061867,26.15450538,0.871875,1.419484046,0.838527423,1.663380824,0.246166,,,
120,148.8575532,98.15373978,166.4782477,28.06684807,0.871875,1.410011823,0.713148266,1.576918958,0.230330562,,,
120,147.8575532,104.6736294,145.871312,15.45453948,0.871875,1.400539601,0.760519338,1.381725483,0.11293385,,,
120,146.8575532,107.3796431,174.2426395,30.15321476,0.871875,1.391067379,0.780180219,1.650465002,0.275127352,,,
120,145.8575532,106.2706483,135.7212628,17.06574003,0.871875,1.381595157,0.772122679,1.285581961,0.138452372,,,
120,144.8575532,99.18837124,176.1869338,37.61188616,0.871875,1.372122935,0.72066551,1.66888179,0.333061748,,,
120,143.8575532,131.5250982,131.9946667,16.53952732,0.871875,1.362650712,0.955612041,1.250282815,0.140137206,,,
120,142.8575532,138.4010783,152.3607355,20.7101462,0.871875,1.35317849,1.005570334,1.443194744,0.161174962,,,
120,141.8575532,109.5509616,131.0672492,15.02042152,0.871875,1.343706268,0.795956206,1.241498111,0.127319169,,,
120,140.8575532,127.2134315,155.1168065,15.97998427,0.871875,1.334234046,0.924285088,1.469300861,0.144878784,,,
120,139.8575532,113.6118679,123.8346622,17.24938459,0.871875,1.324761823,0.825461228,1.172989439,0.158710727,,,
120,138.8575532,115.4273618,131.1426071,8.968244765,0.871875,1.315289601,0.838651926,1.242211917,0.08027528,,,
120,137.8575532,122.4785294,106.7599056,31.19626248,0.871875,1.305817379,0.889883065,1.011253551,0.295113774,,,
120,136.8575532,126.6378826,143.627331,9.481106285,0.871875,1.296345157,0.920103366,1.360469996,0.080236963,,,
120,135.8575532,118.2536862,113.700534,22.22573085,0.871875,1.286872935,0.859186939,1.076996725,0.210259388,,,
120,134.8575532,120.2219194,154.4196695,19.56337499,0.871875,1.277400712,0.873487383,1.462697425,0.185303727,,,
120,133.8575532,131.975421,145.3754734,16.6154504,0.871875,1.26792849,0.958883918,1.377028789,0.139547222,,,
120,132.8575532,134.0664366,130.2735659,14.30180515,0.871875,1.258456268,0.974076454,1.233980165,0.105091468,,,
120,131.8575532,107.0139546,138.4598278,14.5680268,0.871875,1.248984046,0.777523264,1.311522257,0.113195751,,,
120,130.8575532,128.637351,107.7549263,24.66445223,0.871875,1.239511823,0.934630754,1.020678607,0.227653819,,,
120,129.8575532,129.8793495,124.3997023,11.28670386,0.871875,1.230039601,0.943654649,1.178341625,0.088459023,,,
120,128.8575532,95.90281985,116.5570656,27.05505656,0.871875,1.220567379,0.696793926,1.104054427,0.210306088,,,
120,127.8575532,108.3946982,114.5044818,17.69145406,0.871875,1.211095157,0.787555229,1.084611897,0.152012627,,,
120,126.8575532,102.3945556,127.5759305,17.62009473,0.871875,1.201622935,0.743960443,1.208427564,0.128095421,,,
120,125.8575532,134.3217513,109.8486924,21.4801347,0.871875,1.192150712,0.975931475,1.040511225,0.183908358,,,
120,124.8575532,115.4015218,121.8636695,5.487197918,0.871875,1.18267849,0.838464182,1.154319758,0.043823514,,,
120,123.8575532,119.3500252,142.9193152,19.07284026,0.871875,1.173206268,0.867152527,1.353763513,0.180618993,,,
120,122.8575532,139.9825519,100.8720546,29.70967068,0.871875,1.163734046,1.017060729,0.955482517,0.253865309,,,
120,121.8575532,132.3136893,117.5922941,13.03147646,0.871875,1.154261823,0.961341649,1.113860341,0.098165987,,,
120,120.8575532,117.3933584,128.9632457,8.514507129,0.871875,1.144789601,0.85293612,1.221568522,0.079080237,,,
120,119.8575532,119.3809582,133.6675236,13.82383788,0.871875,1.135317379,0.867377274,1.266128487,0.130888409,,,
120,118.8575532,111.0226385,109.1163677,13.24702665,0.871875,1.125845157,0.806648858,1.033574483,0.112997022,,,
120,117.8575532,122.7928996,116.9393938,2.939949843,0.871875,1.116372935,0.892167161,1.107675925,0.022077359,,,
120,116.8575532,122.6783198,111.6329603,5.871095984,0.871875,1.106900712,0.891334667,1.057412207,0.053176976,,,
120,115.8575532,106.1155365,138.3224421,26.40927032,0.871875,1.09742849,0.770995695,1.31022091,0.235493626,,,
120,114.8575532,134.4717626,129.9478282,20.90809199,0.871875,1.087956268,0.9770214,1.230894706,0.177446224,,,
120,113.8575532,135.9419954,99.92318219,21.17342466,0.871875,1.078484046,0.98770356,0.946494587,0.175606015,,,
120,112.8575532,117.0355706,121.4542612,9.093471851,0.871875,1.069011823,0.850336567,1.150441752,0.084230264,,,
120,111.8575532,114.30218,131.8865422,20.8236777,0.871875,1.059539601,0.830476777,1.249258636,0.194183225,,,
120,110.8575532,121.2930312,89.57143341,21.32535641,0.871875,1.050067379,0.88126968,0.848440522,0.201845608,,,
120,109.8575532,123.805659,89.5439468,20.66701831,0.871875,1.040595157,0.899525491,0.848180163,0.194391563,,,
120,108.8575532,123.4926595,90.56030859,18.62760939,0.871875,1.031122935,0.897251354,0.857807367,0.175163481,,,
120,107.8575532,128.1405919,117.74683,12.80886537,0.871875,1.021650712,0.931021488,1.11532414,0.110783654,,,
120,106.8575532,142.1197293,107.5018901,22.12911192,0.871875,1.01217849,1.032588658,1.018281792,0.160829507,,,
120,105.8575532,114.2216395,114.1421788,10.10071637,0.871875,1.002706268,0.8298916,1.081180083,0.08899857,,,
120,104.8575532,127.9914525,126.5220321,23.09140439,0.871875,0.993234046,0.929937897,1.198444804,0.213266864,,,
120,103.8575532,135.8474947,86.20044448,23.72586305,0.871875,0.983761823,0.987016954,0.816509766,0.203053984,,,
120,102.8575532,142.9323948,84.79643179,29.1907321,0.871875,0.974289601,1.038493181,0.803210646,0.238808767,,,
120,101.8575532,135.9274285,72.73443782,33.19395773,0.871875,0.964817379,0.987597723,0.688956758,0.299150181,,,
120,100.8575532,120.064251,94.66171877,6.19616757,0.871875,0.955345157,0.872341824,0.896656836,0.058690177,,,
120,99.85755321,100.7226034,109.8774559,21.72593999,0.871875,0.945872935,0.731812666,1.04078368,0.169190742,,,
120,98.85755321,132.1025939,102.4378764,12.62107339,0.871875,0.936400712,0.959807909,0.970314329,0.094246113,,,
120,97.85755321,100.0346756,86.87799112,22.78519171,0.871875,0.92692849,0.72681444,0.822927638,0.178490177,,,
120,96.85755321,97.89533928,88.54432352,23.61621928,0.871875,0.917456268,0.711270824,0.838711509,0.178869892,,,
120,95.85755321,125.2098378,107.2524877,12.52944295,0.871875,0.907984046,0.909727727,1.015919397,0.11438037,,,
120,94.85755321,116.7000072,97.86475065,4.46466003,0.871875,0.898511823,0.84789849,0.926996666,0.037232503,,,
120,93.85755321,106.5182871,106.5036286,18.48458293,0.871875,0.889039601,0.77392193,1.008826038,0.154737178,,,
120,92.85755321,123.315833,85.38176798,8.178148516,0.871875,0.879567379,0.895966599,0.80875508,0.074798308,,,
120,91.85755321,124.3797841,78.29513936,14.25207276,0.871875,0.870095157,0.903696869,0.741628959,0.132348764,,,
120,90.85755321,143.8133904,95.7185881,24.3044692,0.871875,0.860622935,1.044894165,0.906667737,0.179041211,,,
120,89.85755321,114.5742401,94.78660884,7.330379209,0.871875,0.851150712,0.832453464,0.897839823,0.061105896,,,
120,88.85755321,139.6220674,80.51210347,21.32304062,0.871875,0.84167849,1.014441584,0.762628536,0.163015723,,,
120,87.85755321,126.2714728,75.62255449,13.7486932,0.871875,0.832206268,0.917441169,0.716313641,0.124528618,,,
120,86.85755321,118.0127182,110.1410421,23.36814375,0.871875,0.822734046,0.857436156,1.043280426,0.22101852,,,
120,85.85755321,126.4843348,88.40193838,6.965665388,0.871875,0.813261823,0.918987745,0.837362805,0.052919449,,,
120,84.85755321,137.4967836,82.83196357,17.61364386,0.871875,0.803789601,0.999000068,0.784602766,0.128564838,,,
120,83.85755321,131.1058608,84.58041735,11.12936098,0.871875,0.794317379,0.95256602,0.801164509,0.080981009,,,
120,82.85755321,123.207522,69.7205431,13.52291508,0.871875,0.784845157,0.895179652,0.660408478,0.126600134,,,
120,81.85755321,101.9144792,88.20523983,19.16713822,0.871875,0.775372935,0.740472388,0.835499633,0.144505593,,,
120,80.85755321,120.6870696,62.24674568,18.62348575,0.871875,0.765900712,0.87686699,0.589615008,0.176356371,,,
120,79.85755321,130.2317474,93.29330267,16.88810288,0.871875,0.75642849,0.94621504,0.883694895,0.147387853,,,
120,78.85755321,101.6026024,67.21720051,21.77066948,0.871875,0.746956268,0.738206408,0.63669626,0.17327597,,,
120,77.85755321,126.212516,51.64233637,26.94128709,0.871875,0.737484046,0.917012812,0.489167686,0.252385492,,,
120,76.85755321,136.8247486,81.11187919,17.35429211,0.871875,0.728011823,0.994117314,0.768309745,0.12871327,,,
120,75.85755321,117.2400594,70.56961612,5.964859665,0.871875,0.718539601,0.851822307,0.668451086,0.053953405,,,
120,74.85755321,113.2287503,76.5763614,6.985994882,0.871875,0.709067379,0.822677639,0.725348312,0.051821319,,,
120,73.85755321,128.8696574,73.03115406,8.908072645,0.871875,0.699595157,0.936318605,0.69176732,0.06491728,,,
120,72.85755321,107.7110725,91.38055013,22.22879111,0.871875,0.690122935,0.782588261,0.865576878,0.196865964,,,
120,71.85755321,119.2905771,78.61897965,6.798541633,0.871875,0.680650712,0.866720599,0.744696446,0.064252812,,,
120,70.85755321,113.5847677,60.17907665,12.45732984,0.871875,0.67117849,0.825264328,0.570029587,0.111371699,,,
120,69.85755321,111.2813475,88.18412492,20.29478088,0.871875,0.661706268,0.808528541,0.835299628,0.184790228,,,
120,68.85755321,134.6842205,57.67365524,18.45822058,0.871875,0.652234046,0.97856504,0.546297679,0.150350519,,,
120,67.85755321,108.5952911,57.16858065,15.63078752,0.871875,0.642761823,0.789012662,0.5415135,0.130833444,,,
120,66.85755321,132.2766945,82.52734408,19.90626973,0.871875,0.633289601,0.961072859,0.781717343,0.1731677,,,
120,65.85755321,122.2468419,53.35754032,12.70033939,0.871875,0.623817379,0.88819971,0.505414479,0.11952298,,,
120,64.85755321,110.3966622,87.7636873,24.83777519,0.871875,0.614345157,0.802100748,0.831317149,0.227915097,,,
120,63.85755321,118.5454734,60.60999041,3.558414224,0.871875,0.604872935,0.861306955,0.574111298,0.032526326,,,
120,62.85755321,99.05508846,59.75735181,21.17310955,0.871875,0.595400712,0.719697127,0.566034916,0.154985338,,,
120,61.85755321,127.0747303,68.92207004,9.997960147,0.871875,0.58592849,0.923277337,0.652845163,0.084380338,,,
120,60.85755321,106.2462067,61.69916171,13.77951868,0.871875,0.576456268,0.771945096,0.584428171,0.100247379,,,
120,59.85755321,126.6621231,35.98191433,24.78769888,0.871875,0.566984046,0.920279488,0.340828688,0.231277409,,,
120,58.85755321,123.1438081,61.83293895,4.328562053,0.871875,0.557511823,0.89471673,0.585695338,0.036277475,,,
120,57.85755321,102.5633972,77.79811753,26.48888869,0.871875,0.548039601,0.745187183,0.736921058,0.227433524,,,
120,56.85755321,123.1598228,68.59737886,12.15763079,0.871875,0.538567379,0.894833087,0.649769616,0.113547397,,,
120,55.85755321,107.318612,76.9303519,24.59431735,0.871875,0.529095157,0.77973679,0.728701389,0.219845622,,,
120,54.85755321,110.1471886,38.14352613,19.40197398,0.871875,0.519622935,0.800288167,0.361303956,0.173751471,,,
120,53.85755321,112.5059475,33.22919586,21.94743607,0.871875,0.510150712,0.817426025,0.314754327,0.202840918,,,
120,52.85755321,102.1002261,64.40675097,21.30225048,0.871875,0.50067849,0.741821955,0.610075058,0.169945296,,,
120,51.85755321,122.5767992,45.77731127,6.603728957,0.871875,0.491206268,0.890597057,0.433612865,0.060560015,,,
120,50.85755321,101.6315583,43.34430075,19.84561953,0.871875,0.481734046,0.738416791,0.410566849,0.15124769,,,
120,49.85755321,127.3228048,61.96978959,14.15378892,0.871875,0.472261823,0.925079754,0.586991618,0.126466089,,,
120,48.85755321,128.1103976,42.21051278,10.48626223,0.871875,0.462789601,0.930802108,0.399827357,0.086236003,,,
120,47.85755321,125.1828725,46.22891552,5.432736717,0.871875,0.453317379,0.909531808,0.437890561,0.040694249,,,
120,46.85755321,133.7565109,30.73263678,21.19562509,0.871875,0.443845157,0.97182465,0.291106365,0.182535123,,,
120,45.85755321,121.5436819,20.13978214,25.76405835,0.871875,0.434372935,0.883090814,0.190768492,0.2438625,,,
120,44.85755321,98.58016509,27.7209188,27.43125164,0.871875,0.424900712,0.716246512,0.262578703,0.224874767,,,
120,43.85755321,123.368213,41.40329766,4.167520707,0.871875,0.41542849,0.896347172,0.392181236,0.033753845,,,
120,42.85755321,137.0357734,48.17272919,17.84569057,0.871875,0.405956268,0.995650541,0.456302796,0.133623192,,,
120,41.85755321,125.4459486,31.32062019,11.86108399,0.871875,0.396484046,0.91144322,0.296675875,0.107365335,,,
120,40.85755321,111.7096803,25.8148204,17.17594864,0.871875,0.387011823,0.811640646,0.244523715,0.154696601,,,
120,39.85755321,139.3486291,21.27341399,26.82796452,0.871875,0.377539601,1.012454884,0.201506505,0.225278394,,,
120,38.85755321,137.7649935,33.0388608,18.69363998,0.871875,0.368067379,1.000948781,0.312951431,0.140348882,,,
120,37.85755321,133.1046995,55.63085629,22.08219763,0.871875,0.358595157,0.967088833,0.526947833,0.193412248,,,
120,36.85755321,130.1089762,36.70498319,10.11012751,0.871875,0.349122935,0.945323031,0.347677757,0.073462247,,,
120,35.85755321,122.2906063,44.86020877,9.289493238,0.871875,0.339650712,0.888517687,0.424925866,0.086884008,,,
120,34.85755321,105.0224035,23.63864084,18.71342813,0.871875,0.33017849,0.7630534,0.223910459,0.152102055,,,
120,33.85755321,102.8919525,37.14417577,17.42088334,0.871875,0.320706268,0.747574343,0.351837887,0.128139889,,,
120,32.85755321,120.5397666,39.1524351,6.31798116,0.871875,0.311234046,0.875796742,0.370860566,0.059755351,,,
120,31.85755321,97.60840718,24.14953927,23.6811509,0.871875,0.301761823,0.709186083,0.228749803,0.178321167,,,
120,30.85755321,125.604944,42.99537795,13.36944977,0.871875,0.292289601,0.912598422,0.407261774,0.121971299,,,
120,31.85755321,137.2487596,8.388583207,29.12580058,0.871875,0.301761823,0.997198019,0.079458524,0.25519525,,,
120,32.85755321,113.9379572,45.75204405,14.24837733,0.871875,0.311234046,0.82783047,0.433373528,0.12983826,,,
120,33.85755321,103.4238026,40.87151162,17.99905366,0.871875,0.320706268,0.751438566,0.387144041,0.137546037,,,
120,34.85755321,118.6135777,45.62385611,10.85520359,0.871875,0.33017849,0.861801775,0.432159304,0.102477101,,,
120,35.85755321,110.4616948,41.49303727,11.07871591,0.871875,0.339650712,0.802573251,0.39303127,0.087476947,,,
120,36.85755321,125.6480821,21.65493027,16.21790912,0.871875,0.349122935,0.912911847,0.205120312,0.149735694,,,
120,37.85755321,126.5157266,45.48890525,10.03455169,0.871875,0.358595157,0.919215826,0.430881019,0.086408331,,,
120,38.85755321,145.7036118,26.79550458,28.39310967,0.871875,0.368067379,1.058627804,0.253812974,0.218930763,,,
120,39.85755321,128.9072571,42.02887931,9.168090683,0.871875,0.377539601,0.93659179,0.398106885,0.067906377,,,
120,40.85755321,116.7890081,48.59964582,8.38155515,0.871875,0.387011823,0.848545137,0.460346645,0.076956342,,,
120,41.85755321,124.2223493,37.31134104,6.204536973,0.871875,0.396484046,0.902553007,0.353421314,0.052872857,,,
120,42.85755321,111.2098183,34.48845476,12.13709613,0.871875,0.405956268,0.808008836,0.326682308,0.101800038,,,
120,43.85755321,121.6887483,61.63367752,17.85616046,0.871875,0.41542849,0.884144812,0.58380789,0.168825859,,,
120,44.85755321,119.8402109,67.68341488,22.82642096,0.871875,0.424900712,0.870714033,0.641112347,0.216214751,,,
120,45.85755321,131.4926345,32.0318313,17.97863271,0.871875,0.434372935,0.955376172,0.303412624,0.155315964,,,
120,46.85755321,108.8239995,59.99431283,17.24753431,0.871875,0.443845157,0.790674372,0.568279463,0.148584786,,,
120,47.85755321,137.4605848,49.64722325,17.55206373,0.871875,0.453317379,0.998737062,0.470269531,0.12798968,,,
120,48.85755321,97.34794733,34.03239066,27.07214316,0.871875,0.462789601,0.70729368,0.322362367,0.216348837,,,
120,49.85755321,138.7472143,53.41766591,19.08225475,0.871875,0.472261823,1.008085229,0.505984002,0.140322528,,,
120,50.85755321,125.2812905,24.2673112,27.10964772,0.871875,0.481734046,0.910246876,0.229865364,0.254774868,,,
120,51.85755321,120.8371799,40.30885029,11.57900727,0.871875,0.491206268,0.877957635,0.381814387,0.10956086,,,
120,52.85755321,104.938324,39.4932926,20.13597643,0.871875,0.50067849,0.76244251,0.374089244,0.167332923,,,
120,53.85755321,132.1880336,48.49379347,13.31608357,0.871875,0.510150712,0.960428682,0.459343988,0.102093476,,,
120,54.85755321,98.97777609,38.40474344,26.69510905,0.871875,0.519622935,0.719135404,0.363778264,0.218213073,,,
120,55.85755321,125.9289611,46.03272429,11.4751838,0.871875,0.529095157,0.914952608,0.436032194,0.102549478,,,
120,56.85755321,126.5969221,67.81111317,12.78670623,0.871875,0.538567379,0.919805762,0.642321933,0.114290706,,,
120,57.85755321,109.4114693,85.68570008,29.77453175,0.871875,0.548039601,0.794942706,0.811633992,0.274591662,,,
120,58.85755321,122.4998832,62.88793799,4.742722598,0.871875,0.557511823,0.890038214,0.595688524,0.042277214,,,
120,59.85755321,114.0684329,45.17296168,15.83732036,0.871875,0.566984046,0.828778458,0.427888331,0.145619125,,,
120,60.85755321,115.8565792,44.88301708,16.50314335,0.871875,0.576456268,0.841770458,0.425141912,0.154279998,,,
120,61.85755321,136.8245011,71.85164596,19.56899914,0.871875,0.58592849,0.994115516,0.680594758,0.154610627,,,
120,62.85755321,111.035564,53.53975325,12.92990755,0.871875,0.595400712,0.80674277,0.50714044,0.109690852,,,
120,63.85755321,106.6439238,81.98388583,22.51552144,0.871875,0.604872935,0.774834759,0.776569585,0.197222078,,,
120,64.85755321,142.4541141,70.70969562,23.2041981,0.871875,0.614345157,1.035018173,0.66977795,0.17230348,,,
120,65.85755321,115.8820364,80.34972328,15.06587593,0.871875,0.623817379,0.841955421,0.761090434,0.140495811,,,
120,66.85755321,96.27652574,84.06390143,29.30634146,0.871875,0.633289601,0.699509132,0.796271955,0.237219814,,,
120,67.85755321,121.0207789,94.37160301,26.53369228,0.871875,0.642761823,0.879291597,0.893908795,0.251256457,,,
120,68.85755321,101.3082665,56.55236431,22.37852931,0.871875,0.652234046,0.736067874,0.535676562,0.178967099,,,
120,69.85755321,94.7924242,76.52926667,26.07553716,0.871875,0.661706268,0.688726207,0.72490222,0.193745216,,,
120,70.85755321,126.2338238,75.02618895,7.499205529,0.871875,0.67117849,0.917167626,0.710664734,0.060088148,,,
120,71.85755321,136.6219564,70.59413681,16.66990267,0.871875,0.680650712,0.992643902,0.668683351,0.121360395,,,
120,72.85755321,123.9332722,76.47738389,5.345447075,0.871875,0.690122935,0.900452681,0.724410775,0.044635634,,,
120,73.85755321,123.6745901,94.47936523,20.94664039,0.871875,0.699595157,0.898573194,0.894929543,0.197150491,,,
120,74.85755321,142.1355025,86.60406618,25.05915074,0.871875,0.709067379,1.03270326,0.82033296,0.195565229,,,
120,75.85755321,111.216443,63.47445609,15.18196191,0.871875,0.718539601,0.808056969,0.601244154,0.13353263,,,
120,76.85755321,95.29018491,67.73091611,26.34142112,0.871875,0.728011823,0.69234275,0.641562289,0.199262016,,,
120,77.85755321,124.139785,62.3990393,16.00323317,0.871875,0.737484046,0.901953125,0.591057567,0.149483803,,,
120,78.85755321,96.97533917,94.29387215,27.7202985,0.871875,0.746956268,0.704586449,0.893172511,0.222181568,,,
120,79.85755321,134.5935906,89.7643377,17.63851654,0.871875,0.75642849,0.977906557,0.850267754,0.141592721,,,
120,80.85755321,107.7385286,74.89480228,13.63444459,0.871875,0.765900712,0.782787747,0.70942021,0.105482632,,,
120,81.85755321,134.5830151,70.2598573,18.63252208,0.871875,0.775372935,0.977829719,0.665516982,0.152626121,,,
120,82.85755321,119.7973556,98.37695581,15.52072555,0.871875,0.784845157,0.870402662,0.931848387,0.147010603,,,
120,83.85755321,133.3187369,88.93919803,14.25523993,0.871875,0.794317379,0.968643947,0.842451848,0.108079398,,,
120,84.85755321,135.0865074,70.66971023,20.70984289,0.871875,0.803789601,0.981487905,0.6693992,0.173423669,,,
120,85.85755321,129.5702367,106.3190741,22.5890077,0.871875,0.813261823,0.941408751,1.007077897,0.205911662,,,
120,86.85755321,120.0043,101.9832926,15.12573998,0.871875,0.822734046,0.871906242,0.96600841,0.143274368,,,
120,87.85755321,122.8036815,107.6635217,20.00342512,0.871875,0.832206268,0.892245499,1.019812802,0.188709218,,,
120,88.85755321,130.783807,103.2406437,17.97675679,0.871875,0.84167849,0.950226098,0.977918319,0.157162927,,,
120,89.85755321,132.9420528,78.39210329,17.29026527,0.871875,0.851150712,0.965907103,0.742547423,0.143654832,,,
120,90.85755321,131.261217,77.06680662,17.80448538,0.871875,0.860622935,0.95369478,0.729993918,0.154137654,,,
120,91.85755321,128.5181908,85.74920243,10.48196184,0.871875,0.870095157,0.93376498,0.812235501,0.084723724,,,
120,92.85755321,133.9588638,83.49819369,16.80617411,0.871875,0.879567379,0.97329487,0.790913446,0.13470527,,,
120,93.85755321,114.5885202,120.5588372,27.24413108,0.871875,0.889039601,0.832557217,1.141960097,0.255958327,,,
120,94.85755321,127.6481653,96.37185581,7.796636728,0.871875,0.898511823,0.927443701,0.912855634,0.057390116,,,
120,95.85755321,138.6355627,111.718236,24.47131905,0.871875,0.907984046,1.00727401,1.058219958,0.202246684,,,
120,96.85755321,109.9231886,98.99201108,10.30039021,0.871875,0.917456268,0.798660667,0.937674327,0.075954647,,,
120,97.85755321,113.354725,106.9907825,11.29493498,0.871875,0.92692849,0.823592924,1.013440467,0.09907311,,,
120,98.85755321,141.2220025,102.2335867,21.48885738,0.871875,0.936400712,1.026066112,0.968379252,0.157472302,,,
120,99.85755321,112.3924024,103.6766968,8.512426114,0.871875,0.945872935,0.816601049,0.982048711,0.066059795,,,
120,100.8575532,121.9605262,85.13154121,15.847748,0.871875,0.955345157,0.886119448,0.806384876,0.149639799,,,
120,101.8575532,132.2248857,96.18256962,13.47788074,0.871875,0.964817379,0.960696435,0.911062673,0.103821076,,,
120,102.8575532,108.8305916,103.789362,11.20820916,0.871875,0.974289601,0.790722267,0.983115901,0.081631303,,,
120,103.8575532,100.9124175,105.6154319,19.16835786,0.871875,0.983761823,0.733191783,1.000412841,0.139679243,,,
120,104.8575532,136.9323152,104.2328746,16.94383434,0.871875,0.993234046,0.994898853,0.987316951,0.123166068,,,
120,105.8575532,137.4574909,109.7638447,17.88918954,0.871875,1.002706268,0.998714582,1.039707529,0.132126352,,,
120,106.8575532,137.4335569,99.41972031,18.95389839,0.871875,1.01217849,0.998540687,0.941725684,0.144940657,,,
120,107.8575532,125.0831689,100.094442,9.279251137,0.871875,1.021650712,0.908807399,0.948116798,0.082287537,,,
120,108.8575532,131.7378264,85.99467872,25.69995328,0.871875,1.031122935,0.957157645,0.814560707,0.232749496,,,
120,109.8575532,97.36150013,105.1844336,23.11578947,0.871875,1.040595157,0.707392149,0.99633033,0.170334914,,,
120,110.8575532,101.4918799,103.0677381,20.0806307,0.871875,1.050067379,0.73740194,0.976280519,0.153386781,,,
120,111.8575532,130.7397046,83.80613151,30.0370357,0.871875,1.059539601,0.949905666,0.793830301,0.276929986,,,
120,112.8575532,133.9661774,96.69913868,21.35763263,0.871875,1.069011823,0.973348008,0.91595573,0.183638065,,,
120,113.8575532,111.5857404,133.8821201,21.72056728,0.871875,1.078484046,0.810740145,1.268161193,0.199285952,,,
120,114.8575532,100.5039566,118.7426434,19.87937708,0.871875,1.087956268,0.73022406,1.124756706,0.146353207,,,
120,115.8575532,137.3934245,106.2386132,19.87599614,0.871875,1.09742849,0.9982491,1.006315753,0.155794557,,,
120,116.8575532,133.603434,132.6014557,20.80682299,0.871875,1.106900712,0.97071245,1.256030456,0.178909256,,,
120,117.8575532,109.3321699,100.7359909,20.17301402,0.871875,1.116372935,0.794366547,0.954193692,0.1797489,,,
120,118.8575532,137.60821,113.3155862,18.45975233,0.871875,1.125845157,0.999809651,1.073350414,0.138285837,,,
120,119.8575532,127.4571555,111.5504668,11.16319183,0.871875,1.135317379,0.926055895,1.056630811,0.095536095,,,
120,120.8575532,120.7075428,142.3924706,21.54653764,0.871875,1.144789601,0.877015741,1.348773124,0.204048291,,,
120,121.8575532,117.9167502,133.159375,11.49221934,0.871875,1.154261823,0.856738888,1.261315191,0.108118108,,,
120,122.8575532,111.4654576,142.8751177,21.76100419,0.871875,1.163734046,0.809866215,1.353344865,0.199492737,,,
120,123.8575532,122.1083113,118.5454384,5.715202549,0.871875,1.173206268,0.887193199,1.122888736,0.05259754,,,
120,124.8575532,144.0854181,139.8976705,28.39564216,0.871875,1.18267849,1.046870616,1.325141823,0.225652979,,,
120,125.8575532,134.1166924,98.43057534,30.84671976,0.871875,1.192150712,0.974441593,0.932356283,0.279308166,,,
120,126.8575532,124.174336,129.9711756,5.207660256,0.871875,1.201622935,0.90220416,1.231115858,0.042304733,,,
120,127.8575532,119.9238749,130.6101761,2.753675321,0.871875,1.211095157,0.871321904,1.237168612,0.026079321,,,
120,128.8575532,134.8521414,135.2556672,16.17164084,0.871875,1.220567379,0.97978509,1.281171736,0.12376379,,,
120,129.8575532,130.8405091,130.3535598,10.85185049,0.871875,1.230039601,0.950638074,1.234737886,0.078903078,,,
120,130.8575532,108.2009124,144.9836389,18.40556342,0.871875,1.239511823,0.786147254,1.373317246,0.158912358,,,
120,131.8575532,110.7362255,122.9154427,12.87551391,0.871875,1.248984046,0.804567888,1.164282388,0.108187883,,,
120,132.8575532,136.3810221,139.6051624,17.71632344,0.871875,1.258456268,0.990893364,1.322371122,0.135094336,,,
120,133.8575532,128.8202961,113.7277797,21.97738395,0.871875,1.26792849,0.935959964,1.077254802,0.20115501,,,
120,134.8575532,131.819157,138.1551564,12.27056066,0.871875,1.277400712,0.957748563,1.308636343,0.09137797,,,
120,135.8575532,110.5599895,159.3766437,25.34287707,0.871875,1.286872935,0.803287423,1.509650986,0.233097225,,,
120,136.8575532,100.5012342,151.9643704,24.66612641,0.871875,1.296345157,0.73020428,1.439440286,0.201362382,,,
120,137.8575532,109.5654399,134.6048134,10.92979235,0.871875,1.305817379,0.796061399,1.275006705,0.081835198,,,
120,138.8575532,130.5034901,116.9754969,24.27236474,0.871875,1.315289601,0.94818942,1.108017902,0.220874281,,,
120,139.8575532,110.2537345,127.0686837,16.07933064,0.871875,1.324761823,0.80106229,1.20362281,0.140317856,,,
120,140.8575532,120.1518023,115.9712656,24.88675055,0.871875,1.334234046,0.872977939,1.0985056,0.235731026,,,
120,141.8575532,114.8256952,142.5075354,5.2149695,0.871875,1.343706268,0.834280442,1.349863043,0.038095363,,,
120,142.8575532,119.6988333,167.8939946,25.03825267,0.871875,1.35317849,0.869686836,1.590329226,0.237160831,,,
120,143.8575532,127.2814676,163.640969,21.0808755,0.871875,1.362650712,0.924779413,1.550043623,0.194717693,,,
120,144.8575532,132.8029546,137.2125458,14.91180018,0.871875,1.372122935,0.964896467,1.299707726,0.11788535,,,
